pond,cycle,starting_state,end_state,weight
8,6,"AC,HC,RCA,RCL","AC,RCA,RCL",2
8,6,"AC,HC,RCL","AC,GC,HC,HV,RCL",1
8,6,"AC,HC,RCL","AC,RCL",2
8,6,"AC,RCA","AC,BV,BW,HC,RCA",1
8,6,"AC,RCA,RCL","AC,BW,HV,RCA,RCL",1
8,6,"AC,RCA,RCL","AC,BW,RCA,RCL",2
8,6,"AC,RCA,RCL","AC,HC,RCA,RCL",1
8,6,"AC,RCA,RCL","AC,RCL",3
8,6,"AC,RCL",AC,2
8,6,"AC,RCL","AC,BW,RCL",1
8,6,"AC,RCL","AC,HC,RCL",1
8,6,"AC,RCL","AC,RCA,RCL",1
8,6,"BV,BW,HV",RCA,1
8,6,"BV,BW,HV,RS","BV,BW,HV",1
8,6,"BW,HV,RS","BV,BW,HV,RS",1
8,6,"BW,PC","BW,HV,RS",1
8,6,PC,"BW,PC",1
8,6,PC,"PC,RS",1
8,6,PC,none,2
8,6,"PC,RS",PC,1
8,6,"PC,RS",none,1
8,6,RCA,"AC,RCA",1
8,6,RS,"PC,RS",1
8,6,RS,none,1
8,6,none,PC,3
8,6,none,RS,1
8,7,"AC,BW,HC,HV,RCL","AC,HC,HV,RCL",1
8,7,"AC,BW,HC,RCL","AC,HC,RCL",1
8,7,"AC,HC,HV,RCL","AC,BW,HC,HV,RCL",1
8,7,"AC,HC,HV,RCL","AC,HC,RCL",1
8,7,"AC,HC,RCL","AC,HC,HV,RCL",1
8,7,"AC,HC,RCL","AC,RCL",1
8,7,"AC,HC,RCL","HC,RCL",1
8,7,"AC,RCL","AC,BW,HC,RCL",1
8,7,"AC,RCL","AC,HC,RCL",1
8,7,BW,"BW,RS",1
8,7,BW,RS,1
8,7,BW,none,1
8,7,"BW,RCL",RCL,1
8,7,"BW,RS",BW,1
8,7,"HC,RCL",RCL,1
8,7,PC,none,1
8,7,RCL,"RCL,RS",1
8,7,RCL,none,1
8,7,"RCL,RS","BW,RCL",1
8,7,RS,none,2
8,7,none,"AC,RCL",1
8,7,none,BW,2
8,7,none,PC,1
8,7,none,RCL,1
8,8,AC,RS,1
8,8,"AC,BV,BW,HC,HV,RCL","AC,BV,HC,RCA,RCL",1
8,8,"AC,BV,BW,HC,RCA,RCL","AC,RCL",1
8,8,"AC,BV,BW,HC,RCL","AC,BV,BW,HC,HV,RCL",1
8,8,"AC,BV,BW,HV,RCA,RCL","AC,RCA,RCL",1
8,8,"AC,BV,BW,HV,RCL","AC,BW,HV,RCL",1
8,8,"AC,BV,BW,RCA,RCL","AC,BV,BW,HC,RCA,RCL",1
8,8,"AC,BV,BW,RCA,RCL","AC,BV,BW,HV,RCA,RCL",1
8,8,"AC,BV,BW,RCL","AC,BW,RCL",1
8,8,"AC,BV,HC,RCA,RCL","AC,RCA,RCL",1
8,8,"AC,BV,HC,RCL","AC,HC,RCL",2
8,8,"AC,BV,RCL","AC,BV,HC,RCL",1
8,8,"AC,BV,RCL","AC,RCL",2
8,8,"AC,BW,GC,RCA,RCL","AC,BW,RCA,RCL",1
8,8,"AC,BW,HV,RCL","AC,BV,BW,HV,RCL",1
8,8,"AC,BW,HV,RCL","AC,RCL",1
8,8,"AC,BW,RCA,RCL","AC,BV,BW,RCA,RCL",1
8,8,"AC,BW,RCA,RCL","AC,BW,GC,RCA,RCL",1
8,8,"AC,BW,RCA,RCL","AC,BW,RCL",1
8,8,"AC,BW,RCL","AC,BV,BW,HC,RCL",1
8,8,"AC,BW,RCL","AC,BV,BW,RCA,RCL",1
8,8,"AC,BW,RCL","AC,BV,BW,RCL",1
8,8,"AC,BW,RCL","AC,BW,HV,RCL",1
8,8,"AC,BW,RCL","AC,RCL",2
8,8,"AC,BW,RCL",RCL,1
8,8,"AC,HC,RCL","AC,BV,HC,RCL",1
8,8,"AC,HC,RCL","AC,RCL",2
8,8,"AC,RCA,RCL","AC,BW,RCA,RCL",2
8,8,"AC,RCA,RCL","AC,RCL",2
8,8,"AC,RCL",AC,1
8,8,"AC,RCL","AC,BV,RCL",3
8,8,"AC,RCL","AC,BW,RCL",5
8,8,"AC,RCL","AC,HC,RCL",1
8,8,"AC,RCL","AC,RCA,RCL",1
8,8,"BW,RCL",RCL,1
8,8,GC,"GC,RCL",1
8,8,"GC,RCL",RCL,1
8,8,PC,"PC,PT",1
8,8,"PC,PT",none,1
8,8,"PC,PT,RP,RS","PC,RP,RS",1
8,8,"PC,RP",none,1
8,8,"PC,RP,RS","PC,RP",1
8,8,"PC,RS","PC,PT,RP,RS",1
8,8,"PT,RCL","AC,RCL",1
8,8,RCL,"AC,RCA,RCL",1
8,8,RCL,"BW,RCL",1
8,8,RCL,"PT,RCL",1
8,8,RCL,"RCL,RS",1
8,8,"RCL,RS",RS,1
8,8,RS,none,2
8,8,none,GC,1
8,8,none,PC,1
8,8,none,RCL,1
8,8,none,RS,1
8,9,AC,"AC,BV",1
8,9,AC,"AC,RCL",2
8,9,"AC,BV","AC,RCL",1
8,9,"AC,BV,BW,HC","AC,BV,HC",1
8,9,"AC,BV,HC","AC,HC",1
8,9,"AC,BW",RCL,1
8,9,"AC,BW,HC","AC,BV,BW,HC",1
8,9,"AC,BW,HC,HV,RCL","AC,BW,HC,RCL",1
8,9,"AC,BW,HC,RCL","AC,BW,HC",1
8,9,"AC,BW,HC,RCL","AC,BW,HC,HV,RCL",1
8,9,"AC,HC",AC,1
8,9,"AC,HC","AC,HC,RCL",1
8,9,"AC,HC,HV,RCL","AC,HC,RCL",1
8,9,"AC,HC,RCL","AC,BW,HC,RCL",1
8,9,"AC,HC,RCL","AC,HC",1
8,9,"AC,HC,RCL","AC,HC,HV,RCL",1
8,9,"AC,RCL",AC,2
8,9,"AC,RCL",RCL,1
8,9,BW,none,1
8,9,"BW,RS",RS,1
8,9,"HC,RCL,RS","AC,HC,RCL",1
8,9,HV,none,1
8,9,"HV,RCL,RS","HC,RCL,RS",1
8,9,"HV,RS",RS,1
8,9,"HV,RS",none,1
8,9,"PC,RS","RP,RS",1
8,9,RCL,"RCL,RS",1
8,9,RCL,none,1
8,9,"RCL,RS","HV,RCL,RS",1
8,9,"RCL,RS",RS,1
8,9,RP,none,1
8,9,"RP,RS",RP,1
8,9,RS,"BW,RS",1
8,9,RS,"HV,RS",1
8,9,RS,"PC,RS",1
8,9,RS,none,1
8,9,none,"AC,BW",1
8,9,none,BW,1
8,9,none,HV,1
8,9,none,"HV,RS",1
8,9,none,PT,1
8,9,none,"RCL,RS",1
8,10,"AC,BV,BW,GC,HC,RCL","AC,HC,RCL",1
8,10,"AC,BV,BW,GC,HV,RCL","AC,BV,BW,HC,HV,RCL",1
8,10,"AC,BV,BW,HC,HV,RCL","AC,BW,HC,HV,RCL",1
8,10,"AC,BV,BW,HC,HV,RCL,RS","AC,BV,GC,HC,HV,RCL,RS",1
8,10,"AC,BV,BW,HC,HV,RCL,RS","AC,BW,HC,HV,RCL,RS",1
8,10,"AC,BV,BW,HC,RCL","AC,BV,BW,GC,HC,RCL",1
8,10,"AC,BV,BW,HC,RCL","AC,BV,GC,HC,RCL",1
8,10,"AC,BV,BW,HC,RCL,RS","AC,BV,BW,HC,HV,RCL,RS",1
8,10,"AC,BV,BW,HC,RCL,RS","AC,BV,BW,HC,RCL",1
8,10,"AC,BV,GC,HC,HV,RCL,RS","AC,BV,HC,RCL,RS",1
8,10,"AC,BV,GC,HC,RCL","AC,HC,RCL",1
8,10,"AC,BV,HC,RCL","AC,HC,RCL",1
8,10,"AC,BV,HC,RCL,RS","AC,BV,BW,HC,RCL,RS",1
8,10,"AC,BV,HC,RCL,RS","AC,HC,RCL,RS",1
8,10,"AC,BV,RCL","AC,BV,HC,RCL",1
8,10,"AC,BW,HC,HV,RCL","AC,HC,HV,RCL",1
8,10,"AC,BW,HC,HV,RCL,RS","AC,BV,BW,HC,HV,RCL,RS",1
8,10,"AC,BW,HC,RCL","AC,BV,BW,HC,RCL",1
8,10,"AC,BW,HV,RCL","AC,BV,RCL",1
8,10,"AC,HC,HV,RCL","AC,HC,RCL",1
8,10,"AC,HC,RCL","AC,HC,RCL,RS",1
8,10,"AC,HC,RCL","AC,RCL",2
8,10,"AC,HC,RCL","HC,RCL",2
8,10,"AC,HC,RCL,RS","AC,BV,BW,HC,RCL,RS",1
8,10,"AC,HC,RCL,RS","AC,BW,HC,RCL",1
8,10,"AC,RCL","AC,BV,BW,GC,HV,RCL",1
8,10,"AC,RCL","AC,BW,HV,RCL",1
8,10,"BV,BW,HC,RCL,RS","AC,BV,HC,RCL,RS",1
8,10,"BV,BW,HV,RCL,RS","RCL,RS",1
8,10,"BV,BW,RCL,RS","BV,BW,HV,RCL,RS",1
8,10,BW,none,1
8,10,"BW,PC","BW,RS",1
8,10,"BW,RCL,RS","BV,BW,RCL,RS",1
8,10,"BW,RS",BW,1
8,10,"HC,RCL","AC,HC,RCL",1
8,10,"HC,RCL",RCL,1
8,10,"HC,RCL,RS","BV,BW,HC,RCL,RS",1
8,10,"HV,RCL",RCL,1
8,10,PC,"BW,PC",1
8,10,PC,none,1
8,10,"PC,PT",PT,1
8,10,"PC,PT,RP","PC,PT",1
8,10,PT,PC,1
8,10,PT,"PT,RP",1
8,10,PT,none,6
8,10,"PT,RP","PC,PT,RP",1
8,10,"PT,RP","PT,RP,RS",1
8,10,"PT,RP,RS","PT,RP",1
8,10,RCL,"BW,RCL,RS",1
8,10,RCL,"HV,RCL",1
8,10,RCL,none,1
8,10,"RCL,RS","HC,RCL,RS",1
8,10,RS,none,1
8,10,none,PC,1
8,10,none,PT,6
8,10,none,RCL,1
8,10,none,RS,2
8,11,AC,"AC,HC",2
8,11,AC,none,2
8,11,"AC,BV,BW,GC,HC,RCL","AC,BV,GC,HC,RCL",1
8,11,"AC,BV,BW,HC,RCL","AC,BV,BW,GC,HC,RCL",1
8,11,"AC,BV,BW,HC,RCL","AC,BV,BW,RCL",1
8,11,"AC,BV,BW,HC,RCL","AC,HC,RCL",1
8,11,"AC,BV,BW,RCL","AC,BV,RCL",1
8,11,"AC,BV,BW,RCL","AC,RCL",1
8,11,"AC,BV,GC,HC,RCL","AC,GC,HC,RCL",1
8,11,"AC,BV,HC,RCL","AC,RCL",1
8,11,"AC,BV,RCL","AC,BV,BW,HC,RCL",1
8,11,"AC,BV,RCL","AC,RCL",1
8,11,"AC,BW,HC,RCL","AC,BV,BW,HC,RCL",1
8,11,"AC,BW,RCL","AC,BV,BW,HC,RCL",1
8,11,"AC,GC,HC,RCL","AC,HC,RCL",1
8,11,"AC,GC,RCL","AC,RCL",1
8,11,"AC,HC",AC,1
8,11,"AC,HC","AC,HC,RCL",1
8,11,"AC,HC,RCL","AC,BV,HC,RCL",1
8,11,"AC,HC,RCL","AC,RCL",2
8,11,"AC,RCL",AC,1
8,11,"AC,RCL","AC,BV,BW,RCL",1
8,11,"AC,RCL","AC,BV,RCL",1
8,11,"AC,RCL","AC,BW,HC,RCL",1
8,11,"AC,RCL","AC,GC,RCL",1
8,11,"AC,RCL",RCL,1
8,11,"BW,RCL",AC,1
8,11,PT,none,4
8,11,RCL,"AC,BW,RCL",1
8,11,RCL,none,1
8,11,RS,PT,1
8,11,RS,none,2
8,11,none,AC,1
8,11,none,"BW,RCL",1
8,11,none,PT,2
8,11,none,RCL,2
8,11,none,RS,3
8,12,AC,"AC,BW",1
8,12,AC,"AC,HC",1
8,12,"AC,BV,BW,GC,HC","AC,BV,BW,HC",1
8,12,"AC,BV,BW,GC,HC","AC,GC,HC",1
8,12,"AC,BV,BW,GC,HC","AC,GC,HC,RCL",1
8,12,"AC,BV,BW,GC,HC,HV","AC,BV,BW,GC,HC",1
8,12,"AC,BV,BW,GC,HC,RCL","AC,BV,GC,HC,RCL",1
8,12,"AC,BV,BW,GC,HV,RCL","AC,BV,GC,RCL",1
8,12,"AC,BV,BW,HC","AC,BV,BW,GC,HC",1
8,12,"AC,BV,BW,HC","AC,BV,BW,HC,HV",1
8,12,"AC,BV,BW,HC","AC,BV,BW,HC,RCL",1
8,12,"AC,BV,BW,HC,HV","AC,BV,BW,HC",1
8,12,"AC,BV,BW,HC,RCL","AC,BV,HC,RCL",1
8,12,"AC,BV,GC,HC,RCL","AC,GC,HC,RCL",2
8,12,"AC,BV,GC,HC,RCL","GC,RCL",1
8,12,"AC,BV,GC,RCL","AC,BV,GC,HC,RCL",1
8,12,"AC,BV,HC,RCL","AC,HC,RCL",3
8,12,"AC,BW","AC,BV,BW,GC,HC,HV",1
8,12,"AC,BW,GC,HC","AC,BV,BW,GC,HC",1
8,12,"AC,BW,GC,HC,RCL","AC,GC,HC,RCL",1
8,12,"AC,GC,HC",AC,1
8,12,"AC,GC,HC","AC,BW,GC,HC",1
8,12,"AC,GC,HC,RCL","AC,BV,BW,GC,HC,RCL",1
8,12,"AC,GC,HC,RCL","AC,BW,GC,HC,RCL",1
8,12,"AC,GC,HC,RCL","AC,HC,RCL",3
8,12,"AC,HC","AC,BV,BW,HC",1
8,12,"AC,HC","AC,GC,HC",1
8,12,"AC,HC,RCL","AC,BV,GC,HC,RCL",1
8,12,"AC,HC,RCL","AC,BV,HC,RCL",2
8,12,"AC,HC,RCL","AC,GC,HC,RCL",1
8,12,"AC,HC,RCL","AC,HC",1
8,12,"AC,HC,RCL","AC,RCL",1
8,12,"AC,RCL",RCL,1
8,12,"BV,BW","BV,BW,PT",1
8,12,"BV,BW,HV,PT","BV,BW,PT,RCL",1
8,12,"BV,BW,HV,RCL","AC,BV,BW,GC,HV,RCL",1
8,12,"BV,BW,PT","BV,BW,HV,PT",1
8,12,"BV,BW,PT,RCL","BV,BW,RCL",1
8,12,"BV,BW,RCL","BV,BW,HV,RCL",1
8,12,BW,"BV,BW",1
8,12,"BW,PT",PT,1
8,12,"GC,RCL",RCL,1
8,12,PT,"BW,PT",1
8,12,PT,none,1
8,12,RCL,none,2
8,12,RS,BW,1
8,12,RS,none,2
8,12,none,AC,1
8,12,none,PT,1
8,12,none,RS,3
8,13,AC,"AC,BW,RCL",1
8,13,AC,"AC,RCL",1
8,13,AC,none,1
8,13,"AC,BV,BW,GC,HC,HV,RCL","AC,BV,GC,HC,RCL",1
8,13,"AC,BV,BW,GC,HC,RCL","AC,BV,BW,GC,HC,HV,RCL",1
8,13,"AC,BV,BW,HC,RCL","AC,BV,BW,GC,HC,RCL",1
8,13,"AC,BV,BW,HC,RCL","AC,BW,HC,RCL",1
8,13,"AC,BV,BW,HC,RCL","AC,RCL",1
8,13,"AC,BV,BW,RCA",AC,1
8,13,"AC,BV,GC,HC,RCL","AC,GC,HC,RCL",1
8,13,"AC,BV,HC,RCL","AC,BV,BW,HC,RCL",1
8,13,"AC,BV,HC,RCL","AC,HC,RCL",1
8,13,"AC,BW,HC,RCL","AC,HC,RCL",2
8,13,"AC,BW,RCL","AC,BV,BW,HC,RCL",1
8,13,"AC,BW,RCL","AC,BV,BW,RCA",1
8,13,"AC,GC,HC,RCL","AC,HC,RCL",2
8,13,"AC,HC,RCL","AC,BV,BW,HC,RCL",1
8,13,"AC,HC,RCL","AC,BV,HC,RCL",1
8,13,"AC,HC,RCL","AC,GC,HC,RCL",1
8,13,"AC,HC,RCL","AC,HC,RCL,RS",1
8,13,"AC,HC,RCL","AC,RCL",1
8,13,"AC,HC,RCL","HC,RCL",1
8,13,"AC,HC,RCL,RS","AC,BW,HC,RCL",1
8,13,"AC,RCL",AC,1
8,13,"AC,RCL","AC,BV,HC,RCL",1
8,13,"AC,RCL","AC,BW,RCL",1
8,13,"AC,RCL","AC,HC,RCL",1
8,13,BW,none,1
8,13,"HC,RCL",RCL,1
8,13,PC,none,1
8,13,PT,none,4
8,13,RCL,"AC,RCL",1
8,13,RCL,BW,1
8,13,RCL,none,1
8,13,"RCL,RS",RS,1
8,13,RS,none,3
8,13,none,AC,1
8,13,none,PC,1
8,13,none,PT,3
8,13,none,RCL,3
8,13,none,"RCL,RS",1
8,13,none,RS,2
8,14,"AC,BV,BW,GC,HC,HV,RCL","AC,BV,BW,GC,HC,RCL",1
8,14,"AC,BV,BW,GC,HC,HV,RCL","AC,BV,GC,HC,HV,RCL",1
8,14,"AC,BV,BW,GC,HC,HV,RCL","AC,GC,HC,RCL",1
8,14,"AC,BV,BW,GC,HC,RCL","AC,BV,BW,GC,HC,HV,RCL",2
8,14,"AC,BV,BW,GC,HC,RCL","AC,BW,GC,HC,RCL",1
8,14,"AC,BV,BW,GC,RCL","AC,BV,BW,GC,HC,RCL",1
8,14,"AC,BV,BW,HC,HV,RCL","AC,BW,RCL",1
8,14,"AC,BV,BW,HC,RCL","AC,BV,HC,RCL",1
8,14,"AC,BV,BW,HC,RCL","AC,BW,HC,RCL",1
8,14,"AC,BV,GC,HC,HV,RCL","AC,GC,HC,HV,RCA,RCL",1
8,14,"AC,BV,GC,RCL","AC,GC,RCL",1
8,14,"AC,BV,HC,RCL","AC,HC,RCL",1
8,14,"AC,BW,GC,HC,HV,RCA,RCL","AC,BW,GC,HC,RCA,RCL",1
8,14,"AC,BW,GC,HC,RCA,RCL","AC,BW,GC,HC,HV,RCA,RCL",1
8,14,"AC,BW,GC,HC,RCA,RCL","AC,BW,RCL",1
8,14,"AC,BW,GC,HC,RCL","AC,BV,BW,GC,HC,RCL",1
8,14,"AC,BW,HC,RCL","AC,BV,BW,HC,HV,RCL",1
8,14,"AC,BW,HC,RCL","AC,BV,BW,HC,RCL",1
8,14,"AC,BW,HC,RCL","AC,BW,RCL",1
8,14,"AC,BW,RCL","AC,BV,BW,GC,RCL",1
8,14,"AC,BW,RCL","AC,BW,HC,RCL",2
8,14,"AC,GC,HC,HV,RCA,RCL","AC,GC,HC,RCA,RCL",1
8,14,"AC,GC,HC,RCA,RCL","AC,BW,GC,HC,RCA,RCL",1
8,14,"AC,GC,HC,RCL","AC,HC,RCL",1
8,14,"AC,GC,HV,RCL","AC,GC,RCL",1
8,14,"AC,GC,RCL","AC,BV,GC,RCL",1
8,14,"AC,GC,RCL","AC,RCL",1
8,14,"AC,HC,RCL","AC,BV,BW,GC,HC,HV,RCL",1
8,14,"AC,HC,RCL","AC,BV,BW,HC,RCL",1
8,14,"AC,HC,RCL","AC,RCL",1
8,14,"AC,RCL","AC,GC,HV,RCL",1
8,14,"AC,RCL","AC,HC,RCL",1
8,14,"AC,RCL",RCL,1
8,14,BW,RCL,1
8,14,BW,none,2
8,14,PT,none,1
8,14,RCL,none,2
8,14,none,"AC,RCL",1
8,14,none,BW,3
8,14,none,RS,1
8,15,"AC,BV,BW,GC,HC,HV,RCA,RCL","AC,BV,GC,HC,HV,RCA,RCL",1
8,15,"AC,BV,BW,GC,HC,RCA,RCL","AC,BV,BW,GC,HC,RCL,RS",1
8,15,"AC,BV,BW,GC,HC,RCL","AC,BV,GC,HC,HV,RCL",1
8,15,"AC,BV,BW,GC,HC,RCL,RS","AC,BV,BW,GC,HC,RCL",1
8,15,"AC,BV,BW,HV,RCL","AC,BV,BW,GC,HC,RCA,RCL",1
8,15,"AC,BV,BW,HV,RCL","AC,HV,RCL",1
8,15,"AC,BV,BW,HV,RCL","AC,RCL",1
8,15,"AC,BV,BW,RCL","AC,BV,BW,HV,RCL",3
8,15,"AC,BV,GC,HC,HV,RCA,RCL","AC,BV,BW,GC,HC,HV,RCA,RCL",1
8,15,"AC,BV,GC,HC,HV,RCA,RCL","AC,HC,HV,RCA,RCL",1
8,15,"AC,BV,GC,HC,HV,RCL","AC,BV,GC,HC,HV,RCA,RCL",1
8,15,"AC,BW,RCL","AC,BV,BW,RCL",1
8,15,"AC,HC,HV,RCA,RCL","AC,HC,RCA,RCL",1
8,15,"AC,HC,RCA,RCL","AC,HC,RCL",1
8,15,"AC,HC,RCL","AC,RCL",1
8,15,"AC,HV,RCL","AC,RCL",1
8,15,"AC,RCL","AC,BV,BW,RCL",2
8,15,"AC,RCL","AC,BW,RCL",1
8,15,"AC,RCL",RCL,1
8,15,"BW,RCL",RCL,1
8,15,RCL,"AC,RCL",1
8,15,RCL,"BW,RCL",1
8,15,RCL,"RCL,RS",1
8,15,RCL,none,1
8,15,"RCL,RS",RCL,1
8,15,RP,"RP,RS",1
8,15,"RP,RS",RS,1
8,15,RS,none,4
8,15,none,RCL,2
8,15,none,RP,1
8,15,none,RS,2
8,16,AC,"AC,BV,BW,HV,PT",1
8,16,AC,none,1
8,16,"AC,BV","AC,BV,RCL",1
8,16,"AC,BV,BW,GC,HV,RCL","AC,GC,RCL",1
8,16,"AC,BV,BW,HV","AC,BV",1
8,16,"AC,BV,BW,HV,PT","AC,BV,BW,HV",1
8,16,"AC,BV,BW,HV,RCL","AC,BV,BW,RCL",1
8,16,"AC,BV,BW,RCL","AC,BV,BW,GC,HV,RCL",1
8,16,"AC,BV,GC,HV,RCL","AC,GC,HV,RCL",1
8,16,"AC,BV,RCL","AC,BV,BW,HV,RCL",1
8,16,"AC,BW,HV,RCL","AC,HV,RCL",1
8,16,"AC,GC,HV,RCL","AC,HV,RCL",1
8,16,"AC,GC,RCL","AC,RCL",1
8,16,"AC,HV,RCL","AC,BV,GC,HV,RCL",1
8,16,"AC,HV,RCL","AC,RCL",1
8,16,"AC,RCL",AC,1
8,16,"AC,RCL","AC,BW,HV,RCL",1
8,16,RCL,none,2
8,16,RP,none,1
8,16,"RP,RS",RS,1
8,16,RS,none,1
8,16,none,AC,1
8,16,none,RCL,3
8,16,none,"RP,RS",1
8,17,"AC,BV,GC,RCL","AC,GC,RCL",1
8,17,"AC,BW,RCL","AC,RCL",1
8,17,"AC,GC,RCL","AC,BV,GC,RCL",1
8,17,"AC,GC,RCL","AC,RCL",2
8,17,"AC,GC,RCL","GC,RCL",1
8,17,"AC,RCL","AC,BW,RCL",1
8,17,"AC,RCL","AC,GC,RCL",2
8,17,"GC,RCL",RCL,1
8,17,PT,none,1
8,17,"PT,RS",RS,1
8,17,RCL,"AC,GC,RCL",1
8,17,RS,"PT,RS",1
8,17,RS,none,3
8,17,none,"AC,RCL",1
8,17,none,RS,3
8,18,AC,"AC,RCL",2
8,18,"AC,BV,BW,RCL","AC,RCL",2
8,18,"AC,BW,RCL","AC,BV,BW,RCL",2
8,18,"AC,RCL",AC,2
8,18,"AC,RCL","AC,BW,RCL",1
8,18,"AC,RCL",RCL,2
8,18,"BV,BW",none,1
8,18,BW,"BV,BW",1
8,18,BW,"BW,PT,RS",1
8,18,"BW,PT,RS",RS,1
8,18,PT,none,1
8,18,RCL,"AC,BW,RCL",1
8,18,RCL,"AC,RCL",1
8,18,RCL,none,2
8,18,RP,none,1
8,18,"RP,RS",RP,1
8,18,RS,"RP,RS",1
8,18,RS,none,4
8,18,none,BW,2
8,18,none,PT,1
8,18,none,RCL,2
8,18,none,RS,4
8,19,"AC,BV,BW,GC,HC,RCL","AC,BV,GC,HC,HV,RCL",1
8,19,"AC,BV,BW,HC,HV,RCL","AC,HC,HV,RCL",1
8,19,"AC,BV,BW,HC,RCL","AC,BV,BW,HC,HV,RCL",1
8,19,"AC,BV,BW,HC,RCL","AC,BW,HC,RCL",1
8,19,"AC,BV,BW,RCL","AC,BV,BW,HC,RCL",1
8,19,"AC,BV,GC,HC,HV,RCL","AC,BV,GC,RCL",1
8,19,"AC,BV,GC,HC,RCL","AC,GC,RCL",1
8,19,"AC,BV,GC,RCL","AC,GC,RCL",1
8,19,"AC,BV,HC,HV,RCL","AC,BW,HC,HV,RCL",1
8,19,"AC,BV,HC,RCL","AC,BV,BW,HC,RCL",1
8,19,"AC,BW,HC,HV,RCL","AC,HC,HV,RCL",1
8,19,"AC,BW,HC,RCL","AC,GC,HC,RCL",1
8,19,"AC,BW,HV,RCL","AC,BW,RCL",1
8,19,"AC,BW,RCL","AC,BV,BW,RCL",1
8,19,"AC,GC,HC,RCL","AC,BV,GC,HC,RCL",1
8,19,"AC,GC,HV,RCL","AC,RCL",1
8,19,"AC,GC,RCL","AC,GC,HV,RCL",1
8,19,"AC,GC,RCL","AC,RCL",2
8,19,"AC,HC,HV,RCL","AC,BV,HC,HV,RCL",1
8,19,"AC,HC,HV,RCL","AC,HC,RCL",1
8,19,"AC,HC,HV,RCL","AC,HV,RCL",1
8,19,"AC,HC,RCL","AC,BV,BW,GC,HC,RCL",1
8,19,"AC,HC,RCL","AC,BV,HC,RCL",1
8,19,"AC,HV,RCL","AC,HC,HV,RCL",1
8,19,"AC,RCL","AC,GC,RCL",1
8,19,"AC,RCL","AC,HC,RCL",1
8,19,"AC,RCL",RCL,1
8,19,BW,none,3
8,19,"BW,RCL","AC,BW,HV,RCL",1
8,19,RCL,"BW,RCL",1
8,19,RCL,none,2
8,19,none,BW,2
8,19,none,RCL,2
8,19,none,RS,1
8,20,"AC,BV,GC,RCL","AC,BV,RCL",1
8,20,"AC,BV,RCL","AC,BV,GC,RCL",1
8,20,"AC,BV,RCL","AC,RCL",3
8,20,"AC,BW,RCL","AC,BV,RCL",1
8,20,"AC,BW,RCL","AC,RCL",1
8,20,"AC,HC,RCL","AC,RCL",2
8,20,"AC,HV,RCL","AC,BW,RCL",1
8,20,"AC,RCL","AC,BV,RCL",2
8,20,"AC,RCL","AC,BW,RCL",1
8,20,"AC,RCL","AC,HC,RCL",2
8,20,"AC,RCL","AC,HV,RCL",1
8,20,"AC,RCL","AC,RCL,RS",1
8,20,"AC,RCL",RCL,1
8,20,"AC,RCL,RS","AC,RCL",1
8,20,RCL,"AC,RCL",1
8,20,RS,none,2
8,20,none,RCL,1
8,20,none,RS,1
8,21,AC,none,1
8,21,"AC,BV,BW","AC,BV,BW,HV",1
8,21,"AC,BV,BW,GC,HC,HV,RCL","AC,BW,GC,HC,HV,RCL",1
8,21,"AC,BV,BW,GC,HC,HV,RCL","AC,BW,RCL",1
8,21,"AC,BV,BW,GC,HC,HV,RCL","AC,GC,RCL",1
8,21,"AC,BV,BW,GC,HC,RCL","AC,BV,BW,GC,HC,HV,RCL",1
8,21,"AC,BV,BW,GC,RCL","AC,GC,RCL",1
8,21,"AC,BV,BW,HV","AC,BV,BW,GC,HC,HV,RCL",1
8,21,"AC,BV,BW,HV,RCL","AC,BV,BW,GC,HC,HV,RCL",1
8,21,"AC,BV,BW,RCL","AC,BV,BW,HV,RCL",1
8,21,"AC,BW,GC,HC,HV,RCL","AC,GC,HV,RCL",1
8,21,"AC,BW,RCL","AC,BV,BW,GC,HC,RCL",1
8,21,"AC,BW,RCL","AC,BV,BW,RCL",1
8,21,"AC,GC,HV,RCL","AC,HV,RCL",1
8,21,"AC,GC,RCL","AC,BV,BW,GC,RCL",1
8,21,"AC,GC,RCL","AC,GC,RCL,RS",1
8,21,"AC,GC,RCL","AC,RCL",3
8,21,"AC,GC,RCL,RS","AC,GC,RCL",1
8,21,"AC,HV,RCL","AC,RCL",3
8,21,"AC,RCL","AC,BW,RCL",1
8,21,"AC,RCL","AC,GC,RCL",2
8,21,"AC,RCL","AC,HV,RCL",2
8,21,"AC,RCL",RCL,1
8,21,"BV,BW","AC,BV,BW",1
8,21,BW,none,1
8,21,RCL,none,3
8,21,RP,none,1
8,21,"RP,RS",RS,1
8,21,RS,"RP,RS",1
8,21,RS,none,5
8,21,none,AC,1
8,21,none,"BV,BW",1
8,21,none,BW,1
8,21,none,RCL,2
8,21,none,RP,1
8,21,none,RS,5
8,22,AC,BW,1
8,22,"AC,BV,GC,RCL","AC,HC,RCL",1
8,22,"AC,BW,RCA,RCL","AC,RCA,RCL",1
8,22,"AC,BW,RCL","AC,RCL",1
8,22,"AC,GC,RCA,RCL","AC,BV,GC,RCL",1
8,22,"AC,GC,RCL","AC,RCL",1
8,22,"AC,HC,RCA,RCL","AC,BW,RCA,RCL",1
8,22,"AC,HC,RCL","AC,RCL",4
8,22,"AC,RCA,RCL","AC,GC,RCA,RCL",1
8,22,"AC,RCA,RCL","AC,RCL",1
